Week,Entidad,Sales_Value,TV_Impressions,YouTube_Impressions,Facebook_Impressions,Instagram_Impressions,Print_Readership,Radio_Listenership,Trade_Spend,TV_Impressions__ad,YouTube_Impressions__ad,Facebook_Impressions__ad,Instagram_Impressions__ad,Print_Readership__ad,Radio_Listenership__ad,Trade_Spend__ad,TV_Impressions__sat,YouTube_Impressions__sat,Facebook_Impressions__sat,Instagram_Impressions__sat,Print_Readership__sat,Radio_Listenership__sat,Trade_Spend__sat,Net_Price,Weighted_Distribution,CPI,GDP_Growth,Festival_Index,Rainfall_Index,Feature_Rate,Display_Rate,TPR_Rate,fourier_sin_1,fourier_cos_1,fourier_sin_2,fourier_cos_2,fourier_sin_3,fourier_cos_3
2022-09-12,BRANDA_CENTRAL,78499.7847147064,8188906.755910595,1027259.792430999,1845774.7456709156,390029.4330532914,224966.36427230402,604738.7328474646,30921.84121910746,14310108.602918841,2490570.454464474,4487183.970537891,946832.4879466844,524889.6566758478,2868334.697832,208527.9939112818,0.8119962639457138,0.45104331778379797,0.7910140341894955,0.5436055557291416,0.5339609390875443,0.6780787553769357,0.33224426357114123,98.13110326142048,0.3331817176712307,124.35151039353514,5.288768618858459,3.542418054301302,5.009115215264436,0.0,0.0,0.0,0.9350162426854148,0.35460488704253557,0.6631226582407952,-0.7485107481711012,-0.46472317204376806,-0.8854560256532101
2022-09-19,BRANDA_CENTRAL,100788.33476282477,5620597.683240283,1226480.0556413194,3552820.2042116,600578.0315494239,202685.9331034874,703073.4870980466,34037.746297182806,14166217.127585847,2701930.860693799,6229094.421976377,1163295.6143363975,513524.17816278053,2396151.8265926177,158712.32770809284,0.8096711345008644,0.4814400692221972,0.8609325465255369,0.618621578034563,0.5257813181766477,0.6166031827929177,0.24833315326514654,98.33369331538599,0.3456032191653395,124.57512649352935,5.187023946804636,3.542418054301302,5.389426828421999,0.0,0.0,0.0,0.970941817426052,0.23931566428755804,0.46472317204376906,-0.8854560256532096,-0.7485107481711011,-0.6631226582407952
2022-09-26,BRANDA_CENTRAL,126376.6804450736,6896891.398447995,687202.1851832799,2004442.6535725703,337884.70239391306,221133.6460767443,643753.3418825801,677183.2488697043,15353648.701568432,2286897.596270328,5729832.398865553,1030362.7591406212,525170.5612780909,2031502.8319484207,771945.7659048879,0.8275859830176261,0.4195965966185592,0.845239340588553,0.5748537640257209,0.5341606426725178,0.5566365933311469,0.7799215888305366,86.55123492128469,0.3441558785913621,124.77020027945753,5.288473745787363,3.542418054301302,4.631381356906738,0.0,1.0,1.0,0.992708874098054,0.120536680255323,0.23931566428755768,-0.970941817426052,-0.9350162426854147,-0.3546048870425359
2022-10-03,BRANDA_CENTRAL,82978.23714187868,6592322.5783003075,1096764.5064878352,2425116.285163093,461864.5298138764,704214.7425224036,798641.6100450505,46840.69413512335,15772024.168075433,2450588.6668613404,5850203.984182681,1075138.1317905362,1014451.9302393309,1978191.2883268055,509592.84775948623,0.8332643413118164,0.4450401109861336,0.8492749172661027,0.5903687101892869,0.7548089198225127,0.5467712315619868,0.6552632881191334,98.58146834768776,0.37012700891916567,124.93609187552408,4.508042706544125,3.542418054301302,0.9128322313654184,0.0,0.0,0.0,1.0,-1.6081226496766366e-16,-3.216245299353273e-16,-1.0,-1.0,-1.8369701987210297e-16
2022-10-10,BRANDA_CENTRAL,109424.9155113403,6786844.123341909,1091636.4414170953,3059086.400976849,524235.92838110396,674618.7595038239,513390.99728263234,176966.7895777275,16213550.593729446,2540220.6028937977,6553653.970303953,1163409.517609155,1279733.1558768484,1667113.6687290124,482193.6055308645,0.8389391121602052,0.4583846380261708,0.8698060220586379,0.6186562269563988,0.813494955229428,0.48275678184075005,0.6363036575570098,99.70428343123099,0.3680570660382956,125.0725869479743,4.443723263794565,3.542418054301302,0.8647848934530602,1.0,0.0,0.0,0.992708874098054,-0.12053668025532288,-0.23931566428755743,-0.9709418174260521,-0.9350162426854148,0.35460488704253557
2022-10-17,BRANDA_CENTRAL,115675.6934150775,7400076.095933741,1049856.9338618587,2247850.482543759,434756.43502674764,690348.167753195,734451.817694355,100325.820465682,17092950.626037087,2555906.6090046824,6157628.292471205,1126944.151048057,1455439.1391905218,1691651.6418642458,386764.1655305686,0.8493591799628282,0.46067803697907084,0.858847213897129,0.6073247228243792,0.8410238147431591,0.4882314521210241,0.5568927223371317,99.05244248028221,0.4053263601071053,125.17989983056297,4.684183939874514,3.542418054301302,0.8908662985809997,0.0,0.0,0.0,0.9709418174260521,-0.2393156642875575,-0.46472317204376806,-0.8854560256532101,-0.7485107481711011,0.6631226582407952
2022-10-24,BRANDA_CENTRAL,127422.16888447765,6888223.404594965,695668.4294113561,3300351.175311528,469168.803413424,582548.7080468645,864167.2105718156,224950.4694999674,17109562.96131432,2213400.335750396,6981011.791987419,1140781.246348821,1452828.6351844454,1848468.928018143,456344.53937463387,0.8495455203131316,0.40771273756650667,0.8801658247006297,0.6116815580750236,0.840663443230066,0.5214607106932861,0.6169707326545284,98.38205178522999,0.43612967666741015,125.25867039908552,4.445477703650015,3.542418054301302,1.152270290436446,1.0,0.0,0.0,0.9350162426854148,-0.35460488704253545,-0.663122658240795,-0.7485107481711013,-0.4647231720437684,0.88545602565321
2022-10-31,BRANDA_CENTRAL,108271.68310171274,5202344.143662787,816016.0783368306,2225095.2205062704,385712.7377179932,694165.3542898372,866686.8662793323,198300.32645565816,15347402.77856032,2128715.978682079,6362885.55268699,1062031.7510051148,1562153.287821533,1963775.9257379514,468794.73220968596,0.8274988792059724,0.3936618911692103,0.8647053225305137,0.5859121756201198,0.8547064420397505,0.5440511782245142,0.6264660178549278,99.61641899091273,0.4311198620638909,125.30995474054835,4.769567664102126,3.542418054301302,1.3002761296600729,1.0,0.0,0.0,0.8854560256532099,-0.4647231720437685,-0.8229838658936564,-0.5680647467311559,-0.12053668025532363,0.992708874098054
2022-11-07,BRANDA_CENTRAL,89849.16067627558,5294004.616025226,970466.7855140626,3075347.7842919966,501628.1355320122,749401.4295808752,631778.7868041245,31779.48794805632,14364904.095064063,2230442.352888072,6862077.187951942,1132296.1893728084,1682914.8312248588,1799887.0537317921,312536.9590812572,0.8128698510935234,0.41049391658713247,0.8774204305917908,0.609018282138329,0.8680349682620723,0.5114842181903616,0.477246262402999,98.24085055817727,0.42115494691532546,125.3352097530418,4.3390362531945765,3.542418054301302,1.277465498851676,0.0,0.0,0.0,0.8229838658936565,-0.5680647467311557,-0.9350162426854147,-0.3546048870425359,0.23931566428755732,0.9709418174260521
2022-11-14,BRANDA_CENTRAL,101813.78304992718,5915151.1181880655,730916.4536969414,3159522.308843666,462135.52162375493,617298.4290623792,584130.9731259902,193487.17800444673,14439689.117243169,2048581.710178424,7217094.88501366,1131425.8305370512,1623642.982435139,1652254.2705840082,380437.6500203541,0.8140517508753661,0.3800108275489637,0.8853287159993648,0.6087435952877626,0.8617513181635462,0.47940414831400063,0.5507796998792217,98.7640555988382,0.3984833697678592,125.33627190088562,4.155567720012673,3.542418054301302,1.4722661666685248,1.0,0.0,0.0,0.7485107481711013,-0.663122658240795,-0.992708874098054,-0.12053668025532357,0.5680647467311555,0.8229838658936566
2022-11-21,BRANDA_CENTRAL,128753.16799278108,5888950.771233919,1451635.1022054076,2913813.826715879,581708.4031126695,575057.4413146324,477787.799207436,195826.77172287332,14436922.950148864,2669241.770457774,7210403.818203846,1254888.7359119398,1545529.0346748275,1458327.7774270468,412715.2835377503,0.8140082461199943,0.4768834543616281,0.88518739143409,0.6450581417007858,0.852702135457222,0.43297944803946287,0.5807797111995079,98.78385080120613,0.3803679009179723,125.3153304348438,5.034954477209496,3.542418054301302,1.184154908860842,1.0,0.0,0.0,0.6631226582407952,-0.7485107481711012,-0.992708874098054,0.1205366802553232,0.8229838658936558,0.5680647467311567
2022-11-28,BRANDA_CENTRAL,96130.37176305882,5996602.896770868,1215342.0391764764,2945339.3404997354,537602.3418852689,745934.286368143,860642.5982984072,42105.51037098383,14548030.962063441,2798465.66931785,7230848.990277839,1282778.0328913538,1661423.6036832745,1722225.152489661,288947.93670042953,0.8157430421598032,0.49459598839853025,0.8856183362660728,0.652570675522363,0.8658108740259938,0.4949463728086506,0.4479907617745968,98.47137586583769,0.354058230801706,125.27489546791844,4.547503788601423,3.542418054301302,1.693910550112525,0.0,0.0,0.0,0.5680647467311558,-0.8229838658936564,-0.9350162426854148,0.35460488704253557,0.970941817426052,0.23931566428755785
2022-12-05,BRANDA_CENTRAL,78739.59003331522,2151576.838518645,2717194.039958849,1321552.6125034878,675594.0692421186,222508.66856439286,768265.3299869169,18421.272320335403,10766402.495965999,4377938.141217687,5608681.10202556,1436455.7384460934,1208031.8261507296,1792977.4241477945,188817.67182815922,0.7381219732017196,0.6569300041956206,0.8409995390205656,0.6899925071353451,0.8000157383215473,0.5100425207468792,0.30006482713449895,98.75592667227859,0.3681860626485745,125.21776137225017,4.694180201636662,1.180806018100434,1.0859008726671917,0.0,0.0,0.0,0.46472317204376906,-0.8854560256532096,-0.822983865893657,0.5680647467311548,0.992708874098054,-0.12053668025532309
2022-12-12,BRANDA_CENTRAL,75694.99922492424,1781300.7271496109,3462305.9413853716,954260.2690713443,787887.2151842088,230447.69042320625,874420.365037327,92719.11776945837,8116849.362609732,6071435.26107773,4281713.673925797,1642458.4196081262,943671.5878323547,1937870.8492837187,204324.63233368105,0.6485103581242905,0.7577106143538114,0.7791535715828108,0.7312762360095864,0.7341807058873837,0.5391059392212585,0.3255027127615063,98.03309905529136,0.3638034452791647,125.14696603087988,4.319612382196299,1.180806018100434,2.142129887968005,0.0,0.0,0.0,0.35460488704253584,-0.9350162426854147,-0.6631226582407955,0.7485107481711007,0.8854560256532102,-0.4647231720437679
2022-12-19,BRANDA_CENTRAL,62313.00520658678,1813254.7399281242,3369247.753967875,885441.5352817063,762393.7043217458,252647.18781441604,877366.6719822529,23626.97148738274,6567668.655074641,7000424.352367172,3399036.5132404645,1739988.521797481,809065.5592056804,2025574.490816966,142443.44680979478,0.5731764743004233,0.7947391482720013,0.7139096285278446,0.7479359011693058,0.6867763171959929,0.5555544614117328,0.21930101498709492,98.49983204145549,0.3748382469172082,125.06574653857314,4.68965492951732,1.180806018100434,1.4009565017234866,0.0,0.0,0.0,0.23931566428755768,-0.970941817426052,-0.4647231720437684,0.88545602565321,0.6631226582407956,-0.7485107481711006
2022-12-26,BRANDA_CENTRAL,70282.56669582691,1740523.2917053532,2887202.98796824,881049.0993030812,665545.5075239562,183783.6154456861,730487.7369834275,161651.8419573489,5593745.080138116,7073751.662774225,2883097.951908501,1703060.1277456954,657563.6386119856,1931275.4201976808,243787.2260320243,0.5135112510601665,0.7972771607392529,0.6609450933785648,0.7418212529857664,0.6163498011130158,0.5378350411403447,0.38610412943839734,98.41550551565238,0.3754917552243682,124.9774919976894,5.004682408295433,1.180806018100434,0.8762348970144015,0.0,1.0,0.0,0.12053668025532308,-0.992708874098054,-0.2393156642875578,0.970941817426052,0.35460488704253607,-0.9350162426854146
2023-01-02,BRANDA_CENTRAL,96570.8452669754,1894835.967788279,1147246.5505830755,2928234.2176440717,522272.7318810223,208966.17666725838,716692.7856339668,159503.34493792366,5162164.067299648,5375197.432843431,4606438.955348559,1535683.3821035419,590917.2935189806,1864846.5801648074,305241.90719284466,0.48341070535902403,0.7226147971104296,0.7974436840960591,0.711006898215713,0.5778089250154536,0.5247615426500857,0.4684158469825866,98.96775263718028,0.3703795927680367,124.88569409743796,4.740966914738144,2.361612036200868,0.8006013267620865,0.0,1.0,0.0,-3.216245299353273e-16,-1.0,6.432490598706546e-16,1.0,3.6739403974420594e-16,-1.0
2023-01-09,BRANDA_CENTRAL,70990.74729478681,2309073.996854415,725165.446426244,3843163.248876977,529349.4141729465,226804.9027023215,554512.4151657458,36923.659583961824,5307020.61262894,3938007.316429376,6553958.779863204,1442997.3412721956,570987.0356314295,1663609.2059790506,216818.96229995743,0.4937829482793985,0.6202921490405101,0.869813922081317,0.6914484658328054,0.5652067343960718,0.4819686415054871,0.345344232070252,97.79011425397147,0.4472375804523146,124.79389619718648,5.329338022003623,2.361612036200868,1.3502846560003772,0.0,0.0,0.0,-0.12053668025532283,-0.992708874098054,0.23931566428755732,0.9709418174260521,-0.3546048870425354,-0.9350162426854149
2023-01-16,BRANDA_CENTRAL,110889.14907967104,2135171.84430802,935452.4247600281,2462983.5954063153,433388.8444926372,260073.3240769299,932402.911191611,144057.72865586108,5220472.452499616,3273874.919179395,6346417.980080506,1289416.7818439298,593006.7886622765,1922543.4344575054,270859.96824569465,0.48761915345597767,0.5532318976680977,0.8642499217749574,0.6543240864861439,0.5791000034179272,0.5361449899441207,0.4241502533750815,98.54838711436871,0.4385151196703181,124.70564165630276,5.145801190946603,2.361612036200868,1.1004780536033572,0.0,1.0,0.0,-0.23931566428755743,-0.9709418174260521,0.46472317204376795,0.8854560256532102,-0.6631226582407951,-0.7485107481711012
2023-01-23,BRANDA_CENTRAL,117899.96103870354,1889355.2143823719,958677.4963139418,2029028.966581663,394638.39592095464,212312.70155624519,692762.4040634085,171282.5584323653,4920918.784171514,2902589.3684768444,5787409.3638126375,1159258.8100766328,555587.9431302858,1831832.9739540757,333091.3284907094,0.4655117314117476,0.5082944916762789,0.847191046798142,0.6173906224406382,0.5551031530420553,0.5180757983712704,0.5011157766950816,98.39134673161611,0.4419040367328748,124.62442216399602,5.341240563042864,2.361612036200868,1.4322146159883955,0.0,1.0,0.0,-0.3546048870425356,-0.9350162426854148,0.6631226582407952,0.7485107481711011,-0.885456025653209,-0.4647231720437701
2023-01-30,BRANDA_CENTRAL,94853.50218411481,1753610.1324879287,1321225.156498945,2865026.298042247,550747.6611040137,211933.97824998887,631807.1448776339,46409.72445328982,4670023.174158784,3017140.351738856,6315274.907201804,1234955.5610679516,541549.4529295658,1718003.0218451663,245955.1149104195,0.44604358981909614,0.5227942873505828,0.8633818849859715,0.6395400912063756,0.5456035911511136,0.4940260229265341,0.38925654599106907,99.56918958331983,0.4683431361625465,124.55362682262573,5.327925023198471,2.361612036200868,1.347016775776851,0.0,0.0,0.0,-0.46472317204376806,-0.8854560256532101,0.8229838658936558,0.5680647467311567,-0.992708874098054,-0.12053668025532294
2023-02-06,BRANDA_CENTRAL,103942.09836416465,2057509.4998660637,890117.2176794473,1917994.8237532964,369822.92591121915,238116.78940253018,767368.4774330963,213232.5276536144,4829604.392340012,2642247.9841623013,5691131.859913412,1097562.7828238015,559175.824880291,1783483.3861817708,359248.27146275144,0.45852836369792704,0.47308137031396186,0.8439048959574416,0.597835444972057,0.5574864418539662,0.5080522278973275,0.5294305944115271,86.49490159809602,0.4413894463016808,124.49649272695747,6.134818606105132,1.180806018100434,1.1537822887612168,0.0,0.0,1.0,-0.5680647467311556,-0.8229838658936566,0.9350162426854147,0.354604887042536,-0.9709418174260523,0.23931566428755627
2023-02-13,BRANDA_CENTRAL,95307.427234774,2241164.1897639357,1183195.5862682262,2750834.85492377,511722.6027460223,232676.55406811892,913033.1218163221,34288.470490233885,5108471.108435352,2711953.952410322,6150641.953174582,1157454.9857995226,563938.5464062126,1968386.762524103,249440.59097446717,0.47949522516083354,0.4828268227743526,0.8586406546349896,0.6168387004110398,0.5606225613279989,0.5449236629572488,0.3942861435264878,98.34247178970553,0.450694589937233,124.45605776003208,5.594093451865143,1.180806018100434,0.8799023090422878,0.0,0.0,0.0,-0.663122658240795,-0.7485107481711013,0.9927088740980539,0.12053668025532369,-0.8229838658936562,0.5680647467311561
2023-02-20,BRANDA_CENTRAL,75485.74587747638,2340657.744017021,982343.2821994532,2693048.9052908365,465773.54696897423,246863.26177510055,1028593.8896171589,28661.352161141513,5376506.301387021,2561021.730307254,6368635.835555834,1149067.9296170343,582139.5306084239,2197356.5582232093,175610.5765440115,0.49866070192358275,0.4614232226705037,0.8648637623746722,0.6142571668500161,0.572323270716493,0.5854632277858693,0.2777281992361464,97.81204133490697,0.4258535356116715,124.43511629399023,5.275023657397423,1.180806018100434,0.6435007574933612,0.0,0.0,0.0,-0.7485107481711011,-0.6631226582407952,0.992708874098054,-0.12053668025532309,-0.5680647467311554,0.8229838658936567
2023-02-27,BRANDA_CENTRAL,72517.36623196406,2096955.2169851526,1205026.2292368817,2500364.772596417,491041.7231070181,254058.43948521256,631182.7041002095,35848.9223366864,5291033.029728638,2722369.9307981925,6272363.183492892,1171710.304508928,599832.3285123754,1937558.9523357814,138536.22456098074,0.49265175145204965,0.4842627929178106,0.8621710664173935,0.6211689574584108,0.5832784384430054,0.539045947429571,0.21224193478473383,97.60797396623938,0.41187765431470363,124.43617844183409,5.82017345037129,1.180806018100434,1.021547432370713,0.0,0.0,0.0,-0.8229838658936564,-0.5680647467311559,0.9350162426854148,-0.35460488704253545,-0.2393156642875589,0.9709418174260518
2023-03-06,BRANDA_CENTRAL,68335.36159606934,2226723.7171249166,2948396.603027342,827828.07055531,672462.1276609993,183150.53069129982,879966.5094186844,33161.58851653949,5362559.958659094,4569638.566641611,4526695.595816788,1366597.2729100008,539240.4763641524,2033188.2015730427,115663.14755897016,0.49768672338408143,0.6712683779030463,0.7931796100987206,0.6737734728296255,0.5440141746079383,0.5569435590308017,0.1704927813081428,98.28495143502153,0.3687236468470352,124.46143345432752,5.13874159591572,1.180806018100434,1.4826045604751392,0.0,0.0,0.0,-0.8854560256532096,-0.4647231720437691,0.8229838658936571,-0.5680647467311547,0.12053668025532378,0.9927088740980539
2023-03-13,BRANDA_CENTRAL,68039.56540496918,1790858.1711045576,2590564.378998156,549427.9110932911,573055.6669089604,199540.47373455355,743552.3773874383,28796.764724995046,4972531.458375521,5316635.510384466,3224076.602037544,1385734.7622806474,518716.526390117,1947804.5098504236,95775.03660063673,0.46940781441805274,0.7193091183308621,0.6974492027981392,0.6783418132045944,0.5295424139028974,0.5410109957578535,0.1341028789542608,98.72302411510054,0.412331209939945,124.51271779579037,5.494190795815025,1.180806018100434,1.2553145171936997,0.0,0.0,0.0,-0.9350162426854147,-0.3546048870425359,0.6631226582407956,-0.7485107481711006,0.46472317204376773,0.8854560256532104
2023-03-20,BRANDA_CENTRAL,70077.08226197097,2034307.3363462752,3224713.559467783,729104.5428057018,717853.1661741269,246766.72900106962,899408.5265104978,36258.458729006925,4986092.298893987,6398592.765081975,2629470.608860888,1542665.6139024838,554430.6067297689,2056455.4842401184,90846.5914327496,0.4704254063299085,0.7718687326449242,0.6293395271610336,0.7124030573122389,0.5543305466158169,0.5611510573190099,0.12516487840939677,98.63458241326265,0.4061959626052842,124.59148836431295,4.730535734692272,1.180806018100434,0.7387291389522938,0.0,0.0,0.0,-0.970941817426052,-0.23931566428755774,0.4647231720437685,-0.8854560256532099,0.7485107481711005,0.6631226582407957
2023-03-27,BRANDA_CENTRAL,79390.83453767237,2328445.292780697,3617153.581313751,1016969.1833878881,825127.6346015391,220409.9669538421,761537.6706438095,44956.43526483689,5290646.7557542,7434117.731238355,2546530.108598296,1741476.5571075007,549508.6539835802,1984799.0272933724,98684.88496701328,0.49262437936360703,0.8090572501729949,0.6180567289643476,0.7481775639354314,0.5510237513014451,0.5480105192944282,0.13940216644045353,98.53486217794187,0.413361739128584,124.6988012469016,4.808699443007424,1.180806018100434,1.2408368539173382,0.0,0.0,0.0,-0.992708874098054,-0.12053668025532357,0.23931566428755877,-0.9709418174260518,0.9350162426854146,0.35460488704253623
2023-04-03,BRANDA_CENTRAL,86997.4069240155,2010243.3251962778,3347442.5262741824,513923.20299559046,720880.8255543956,224427.12900678633,767531.2727723368,31773.77448673187,5150073.119887528,7792962.613810296,2009626.3202156357,1759555.1547836228,550132.8737034431,1945521.8454224374,87403.2178152653,0.4825323610953851,0.8197430819007221,0.5314917116748687,0.7510850507431064,0.5514450241790838,0.5405741962341857,0.11895496093719257,97.91345160336898,0.44421124602764345,124.8352963193518,5.1528172443326055,1.180806018100434,1.3159047733878686,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16
2023-04-10,BRANDA_CENTRAL,80546.91830207317,2517736.3436677866,2436140.5272647194,823121.4708700648,569540.2525399503,214483.02822998437,949060.223789511,37790.53092343632,5570137.263282758,7092044.953172641,1982693.8006425695,1616678.3706987856,540654.6798216734,2101037.880643647,89656.54697608628,0.5119262811805468,0.7979025982155006,0.526449102662031,0.726587361264269,0.544988575589198,0.5690573639206887,0.1230151050421698,98.31461089193253,0.43418679990040215,125.00118791541838,5.196434662830168,1.180806018100434,0.8667867121837173,0.0,0.0,0.0,-0.992708874098054,0.1205366802553232,-0.23931566428755807,-0.9709418174260519,0.9350162426854156,-0.35460488704253357
